id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
32,1577538665466978306,"https://twitter.com/randhilicious/statuses/1577538665466978306","https://twitter.com/randhilicious/statuses/1577538665466978306","randhilicious","@UG_Moody @PT_Transjakarta Ternyata ada pnerapan sistem tarif integrasi antarmoda pakai JakLingko khusus utk metode pakai Kartu, jd skrg ga cuma pakai App JakLingko tapi jg bisa pakai Kartu, tapi kartunya mesti diaktivasi dulu di reader khusus JakLingko. Enak sih 😐","@UG_Moody @PT_Transjakarta Ternyata ada pnerapan sistem tarif integrasi antarmoda pakai JakLingko khusus utk metode pakai Kartu, jd skrg ga cuma pakai App JakLingko tapi jg bisa pakai Kartu, tapi kartunya mesti diaktivasi dulu di reader khusus JakLingko. Enak sih 😐","2022-10-05 01:58:21","Twitter for Android",0,0,"in","","reply","UG_Moody",111557219,1577174843291672576,"",0,0,1482274573,"https://pbs.twimg.com/profile_images/1010863034523217921/KPnIJs3c_normal.jpg",11224,369,762,"2013-06-04 09:14:11","Sagittarius | Minum Kopi 3x Sehari  | Penikmat 🚍🚈🏃🚴#JakLingko | SONY XPERIA and LUMIA Photography 📸","Tebet, Indonesia","",
33,1577536851547947008,"https://twitter.com/BisKota_/statuses/1577536851547947008","https://twitter.com/BisKota_/statuses/1577536851547947008","BisKota_","mau cc tim hore jaklingko di twiter, udh males duluan liat akunnya","mau cc tim hore jaklingko di twiter, udh males duluan liat akunnya","2022-10-05 01:51:09","Twitter for Android",2,1,"in","","reply","BisKota_",1619443765,1577536701706428417,"",0,0,1619443765,"https://pbs.twimg.com/profile_images/1330543140105805825/bUlc4FwA_normal.jpg",157045,774,23849,"2013-07-25 00:37:47","transport public user & enthusiast  email : biskota.jakarta@gmail.com telpon/WA bisa DM terlebih dahulu","Jabodetabek","",
34,1577535820122456064,"https://twitter.com/adnihdx/statuses/1577535820122456064","https://twitter.com/adnihdx/statuses/1577535820122456064","adnihdx","@PT_Transjakarta @Crocodels min ini 1 kartu untuk 1 pengguna berlaku buat flazz bca juga atau cuma kartu jaklingko aja?","@PT_Transjakarta @Crocodels min ini 1 kartu untuk 1 pengguna berlaku buat flazz bca juga atau cuma kartu jaklingko aja?","2022-10-05 01:47:03","Twitter Web App",0,0,"in","","reply","PT_Transjakarta",104556071,1577285717587529733,"",0,0,2239675046,"https://pbs.twimg.com/profile_images/1508124810861498369/sWUOxeAY_normal.jpg",29873,1397,1441,"2013-12-10 14:38:39","Justin followed 12/8/2014 at 5.27 PM .","France","",
35,1577535597073293314,"https://twitter.com/herupurnom0/statuses/1577535597073293314","https://twitter.com/herupurnom0/statuses/1577535597073293314","herupurnom0","RT @PT_Transjakarta: @wahyuarifw Pagi kak, Kartu uang elektronik seperti kartu JakLingko, Flazz (BCA), e-Money (Bank Mandiri), TapCash (BNI…","@wahyuarifw Pagi kak, Kartu uang elektronik seperti kartu JakLingko, Flazz (BCA), e-Money (Bank Mandiri), TapCash (BNI), Brizzi (BRI), dan JakCard (Bank DKI) dapat digunakan pada layanan Transjakarta, minimal saldo untuk dapat melakukan perjalanan adalah Rp 5.000 ya, Kak. ^ZL","2022-10-05 01:46:10","Twitter for Android",0,1,"in","","retweet","",0,0,"PT_Transjakarta",104556071,1577455049898627072,2602944776,"https://pbs.twimg.com/profile_images/910909938775371776/X3o-3V7S_normal.jpg",23516,936,305,"2014-07-04 02:47:42","berusaha tuk menjadi warga DKI Jakarta & rakyat Republik Indonesia yg baik.  #JakartaTolakReklamasi respek tuk Persija & Persebaya.  #SalamSatuNyali. #Wani","jakarta","",
36,1577519454602133504,"https://twitter.com/Guehedy/statuses/1577519454602133504","https://twitter.com/Guehedy/statuses/1577519454602133504","Guehedy","@PT_Transjakarta min info beli kartu JakLingko dimana aja dong...  Thank you","@PT_Transjakarta min info beli kartu JakLingko dimana aja dong...  Thank you","2022-10-05 00:42:01","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,327373877,"https://pbs.twimg.com/profile_images/1483806812667547649/c9sHo3aw_normal.jpg",55817,517,773,"2011-07-01 09:19:48","The biggest risk is not taking any risk","","",
37,1577518236262092800,"https://twitter.com/smittenmuch/statuses/1577518236262092800","https://twitter.com/smittenmuch/statuses/1577518236262092800","smittenmuch","AND FAWK JAKLINGKO","AND FAWK JAKLINGKO","2022-10-05 00:37:11","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1298234689128259589,"https://pbs.twimg.com/profile_images/1570387452602515456/dSI4y_t-_normal.jpg",213,21,0,"2020-08-25 08:24:16","idk","","",
38,1577518152627683328,"https://twitter.com/LeonardEricLie/statuses/1577518152627683328","https://twitter.com/LeonardEricLie/statuses/1577518152627683328","LeonardEricLie","@ihsani_fauzan @jodaya_56 itu dia masalahnya.  Angkot Jaklingko aja naiknya ga bisa pake apps jaklingko.","@ihsani_fauzan @jodaya_56 itu dia masalahnya.  Angkot Jaklingko aja naiknya ga bisa pake apps jaklingko.","2022-10-05 00:36:51","Twitter for Android",0,0,"in","","reply","ihsani_fauzan",1543429482,1577516462658686977,"",0,0,1054721107423506432,"https://pbs.twimg.com/profile_images/1577115191652720640/D5DUs_gS_normal.jpg",77507,53,324,"2018-10-23 09:08:02","","","",
39,1577517985845370880,"https://twitter.com/Varsyetha/statuses/1577517985845370880","https://twitter.com/Varsyetha/statuses/1577517985845370880","Varsyetha","@PT_Transjakarta Gabisa min kata petugas saya kan ada pembelian pake shopeepay tp gagal kartunya keluar trs dkbalikan dlm bentuk voucher tp voucher nya gabs beli kartu jaklingko, bisanya top up tp saya punya flazz gimana c min, repot amat, bisa ga kembaliin ke shopeepay nya aja 🥱","@PT_Transjakarta Gabisa min kata petugas saya kan ada pembelian pake shopeepay tp gagal kartunya keluar trs dkbalikan dlm bentuk voucher tp voucher nya gabs beli kartu jaklingko, bisanya top up tp saya punya flazz gimana c min, repot amat, bisa ga kembaliin ke shopeepay nya aja 🥱","2022-10-05 00:36:11","Twitter for Android",0,0,"in","","reply","PT_Transjakarta",104556071,1572719054334603265,"",0,0,1441939981384097793,"https://pbs.twimg.com/profile_images/1441940102939234305/F454lDCd_normal.png",18,14,0,"2021-09-25 21:38:04","","","",
40,1577517293411926017,"https://twitter.com/Arief_2792/statuses/1577517293411926017","https://twitter.com/Arief_2792/statuses/1577517293411926017","Arief_2792","RT @ihsani_fauzan: @LeonardEricLie @jodaya_56 jaklingko tapcash gw kok bisa ye masukin ke app. pernah coba aktifin di BCT tulisannya masih…","@LeonardEricLie @jodaya_56 jaklingko tapcash gw kok bisa ye masukin ke app. pernah coba aktifin di BCT tulisannya masih ok otrip.......  kesannya kek *di grup kantor : ""besok pagi tarif integrasi berlaku ya!""","2022-10-05 00:33:26","Twitter for Android",0,2,"in","","retweet","",0,0,"ihsani_fauzan",1543429482,1577515567158026240,1137227060416356352,"https://pbs.twimg.com/profile_images/1571704444328505344/4cqEFjYR_normal.jpg",42541,280,145,"2019-06-08 01:17:14","my second acc of @8612fan #SemuaPeduliSemuaTerlindungi #StopPelecehanSeksual #AntiKSDiKampus","Kota Tangerang, Banten","",
41,1577515689124188160,"https://twitter.com/LeonardEricLie/statuses/1577515689124188160","https://twitter.com/LeonardEricLie/statuses/1577515689124188160","LeonardEricLie","RT @ihsani_fauzan: @LeonardEricLie @jodaya_56 jaklingko tapcash gw kok bisa ye masukin ke app. pernah coba aktifin di BCT tulisannya masih…","@LeonardEricLie @jodaya_56 jaklingko tapcash gw kok bisa ye masukin ke app. pernah coba aktifin di BCT tulisannya masih ok otrip.......  kesannya kek *di grup kantor : ""besok pagi tarif integrasi berlaku ya!""","2022-10-05 00:27:03","Twitter for Android",0,2,"in","","retweet","",0,0,"ihsani_fauzan",1543429482,1577515567158026240,1054721107423506432,"https://pbs.twimg.com/profile_images/1577115191652720640/D5DUs_gS_normal.jpg",77507,53,324,"2018-10-23 09:08:02","","","",
42,1577515567158026240,"https://twitter.com/ihsani_fauzan/statuses/1577515567158026240","https://twitter.com/ihsani_fauzan/statuses/1577515567158026240","ihsani_fauzan","@LeonardEricLie @jodaya_56 jaklingko tapcash gw kok bisa ye masukin ke app. pernah coba aktifin di BCT tulisannya masih ok otrip.......  kesannya kek *di grup kantor : ""besok pagi tarif integrasi berlaku ya!""","@LeonardEricLie @jodaya_56 jaklingko tapcash gw kok bisa ye masukin ke app. pernah coba aktifin di BCT tulisannya masih ok otrip.......  kesannya kek *di grup kantor : ""besok pagi tarif integrasi berlaku ya!""","2022-10-05 00:26:34","Twitter for Android",1,2,"in","","reply","LeonardEricLie",1054721107423506432,1577502267586248705,"",0,0,1543429482,"https://pbs.twimg.com/profile_images/1512297854886309890/uh30DaQf_normal.jpg",8051,265,163,"2013-06-24 10:53:45","🚅 🚝","","",
43,1577515335129128960,"https://twitter.com/aa_watermelon/statuses/1577515335129128960","https://twitter.com/aa_watermelon/statuses/1577515335129128960","aa_watermelon","@pmanlixious @ChoipanZeNosuke gak sih, lebih ke kemaren gegara ada pembaruan sistem, bisa kok pake jaklingko","@pmanlixious @ChoipanZeNosuke gak sih, lebih ke kemaren gegara ada pembaruan sistem, bisa kok pake jaklingko","2022-10-05 00:25:39","Twitter Web App",0,0,"in","","reply","pmanlixious",1361422247978704896,1577500840939900929,"",0,0,1391124877,"https://pbs.twimg.com/profile_images/1575490649574748163/VHgsFQPQ_normal.jpg",28127,1274,2014,"2013-04-30 00:06:58","","Rawa buaya","",
44,1577512660769574912,"https://twitter.com/omsenan76397357/statuses/1577512660769574912","https://twitter.com/omsenan76397357/statuses/1577512660769574912","omsenan76397357","RT @EryAnneMariey: @BisKota_ @PT_Transjakarta ga mau naik Tije dulu kekantor, mendingan sementara naik Jaklingko biar pun muter muter darip…","@BisKota_ @PT_Transjakarta ga mau naik Tije dulu kekantor, mendingan sementara naik Jaklingko biar pun muter muter daripada emosi udah antri terus saldo kepotong ga jelas, kemarin kepotong dua kali, tap ini sumber waras 3500 tap out halte Kota kena lagi 3500","2022-10-05 00:15:01","Twitter for Android",0,2,"in","","retweet","",0,0,"EryAnneMariey",1128988584147505152,1577487883296210944,1503548356957970433,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",4880,414,65,"2022-03-14 21:47:57","ages 57+ jakarta pusat","","",
45,1577510506453430272,"https://twitter.com/mofaisalakbar/statuses/1577510506453430272","https://twitter.com/mofaisalakbar/statuses/1577510506453430272","mofaisalakbar","@pidassi @Ikeyuna Karena kebijakan integrasi jaklingko gitu fir, jd meski naik bus kecil terus pindah ke tj bayarnya goceng  Yg nyebelin itu fasilitas tap in tap out ini sistemnya belum update dan mesinnya tiap halte cuma dikit sedangkan yg keluar masuk tuh banyak bgt di peak hour","@pidassi @Ikeyuna Karena kebijakan integrasi jaklingko gitu fir, jd meski naik bus kecil terus pindah ke tj bayarnya goceng  Yg nyebelin itu fasilitas tap in tap out ini sistemnya belum update dan mesinnya tiap halte cuma dikit sedangkan yg keluar masuk tuh banyak bgt di peak hour","2022-10-05 00:06:28","Twitter for iPhone",0,0,"in","","reply","pidassi",92698777,1577503901875867648,"",0,0,230057920,"https://pbs.twimg.com/profile_images/1300739459323838464/isA-qNtl_normal.jpg",32227,933,1792,"2010-12-23 23:13:28","Kalo kamu cari yang tampan, berwibawa, dan pamer portofolio saham tiap minggu, aku tidur","","",
46,1577502267586248705,"https://twitter.com/LeonardEricLie/statuses/1577502267586248705","https://twitter.com/LeonardEricLie/statuses/1577502267586248705","LeonardEricLie","@jodaya_56 anjir tolol bet wkwkwkwkwk  saatnya beralih sementara pakai QR.  kalo KCI gw udah worry-free pake GoTransit.  MRT juga sama, gampang pake app nya link ke GoPay.  Yang jadi masalah tetap saja si aplikasi JakLingko ini gak bisa dipake di Non-BRT wkwkwkwkwwk","@jodaya_56 anjir tolol bet wkwkwkwkwk  saatnya beralih sementara pakai QR.  kalo KCI gw udah worry-free pake GoTransit.  MRT juga sama, gampang pake app nya link ke GoPay.  Yang jadi masalah tetap saja si aplikasi JakLingko ini gak bisa dipake di Non-BRT wkwkwkwkwwk","2022-10-04 23:33:43","Twitter for Android",0,0,"in","","reply","jodaya_56",164575073,1577500949546823681,"",0,0,1054721107423506432,"https://pbs.twimg.com/profile_images/1577115191652720640/D5DUs_gS_normal.jpg",77507,53,324,"2018-10-23 09:08:02","","","",
47,1577500840939900929,"https://twitter.com/pmanlixious/statuses/1577500840939900929","https://twitter.com/pmanlixious/statuses/1577500840939900929","pmanlixious","@aa_watermelon @ChoipanZeNosuke Sekarang udah harus pake kartu bank tertentu ya mas? Aku cma ada jaklingko","@aa_watermelon @ChoipanZeNosuke Sekarang udah harus pake kartu bank tertentu ya mas? Aku cma ada jaklingko","2022-10-04 23:28:03","Twitter for Android",0,0,"in","","reply","aa_watermelon",1391124877,1577481865476599808,"",0,0,1361422247978704896,"https://pbs.twimg.com/profile_images/1553608425166159872/oDMg5TJh_normal.jpg",13110,853,611,"2021-02-15 16:09:01","\'If You aim at nothing, You hit nothing\'","Bekasi, Jawa Barat","",
48,1577500415230636032,"https://twitter.com/LeonardEricLie/statuses/1577500415230636032","https://twitter.com/LeonardEricLie/statuses/1577500415230636032","LeonardEricLie","@jodaya_56 lalu kenapa kartu bank gagal daftar di JakLingko begini ya?","@jodaya_56 lalu kenapa kartu bank gagal daftar di JakLingko begini ya?","2022-10-04 23:26:22","Twitter for Android",0,0,"in","","reply","jodaya_56",164575073,1577498811227770880,"",0,0,1054721107423506432,"https://pbs.twimg.com/profile_images/1577115191652720640/D5DUs_gS_normal.jpg",77507,53,324,"2018-10-23 09:08:02","","","",
49,1577496804811161600,"https://twitter.com/81_hopes/statuses/1577496804811161600","https://twitter.com/81_hopes/statuses/1577496804811161600","81_hopes","@PT_Transjakarta @cepiina JADI INI YANG MENYEBABKAN KARTU SELAIN JAKLINGKO TERPOTONG 2X MIN?? JELASKAN MIN JD PENUMPANG TIDAK BINGUNG!!!!","@PT_Transjakarta @cepiina JADI INI YANG MENYEBABKAN KARTU SELAIN JAKLINGKO TERPOTONG 2X MIN?? JELASKAN MIN JD PENUMPANG TIDAK BINGUNG!!!!","2022-10-04 23:12:01","Twitter for Android",0,0,"in","","reply","PT_Transjakarta",104556071,1577484725257928704,"",0,0,1270303724586414080,"https://pbs.twimg.com/profile_images/1540726559706730497/g6UbBj7L_normal.jpg",570,108,5,"2020-06-09 06:39:31","No need followers,  just Need information for traffic & public transportation etc","","",
50,1577496548140728320,"https://twitter.com/81_hopes/statuses/1577496548140728320","https://twitter.com/81_hopes/statuses/1577496548140728320","81_hopes","@PT_Transjakarta @cepiina Jadi flazz e money dan kartu2 diluar JAKLINGKO TIDAK BERGUNA MIN !!! KENAPA PENUMPANG DIBUAT SUSAH !!!","@PT_Transjakarta @cepiina Jadi flazz e money dan kartu2 diluar JAKLINGKO TIDAK BERGUNA MIN !!! KENAPA PENUMPANG DIBUAT SUSAH !!!","2022-10-04 23:11:00","Twitter for Android",0,1,"in","","reply","PT_Transjakarta",104556071,1577484725257928704,"",0,0,1270303724586414080,"https://pbs.twimg.com/profile_images/1540726559706730497/g6UbBj7L_normal.jpg",570,108,5,"2020-06-09 06:39:31","No need followers,  just Need information for traffic & public transportation etc","","",
51,1577495964449124353,"https://twitter.com/thedufresne/statuses/1577495964449124353","https://twitter.com/thedufresne/statuses/1577495964449124353","thedufresne","@fmuchtar_ @ditya99 Jaklingko emang gw yg mengerjakan. Silakan tanya manajemen Transjakarta.","@fmuchtar_ @ditya99 Jaklingko emang gw yg mengerjakan. Silakan tanya manajemen Transjakarta.","2022-10-04 23:08:41","Twitter for iPhone",0,0,"in","","reply","fmuchtar_",525117186,1577488048488861696,"",0,0,70120802,"https://pbs.twimg.com/profile_images/1570872684887834624/vnA_uuaY_normal.jpg",65291,2367,15611,"2009-08-30 09:37:21","Ronin. Gusdurian. Gooners. — Twit adalah opini pribadi. Dilarang mengutip tanpa izin tertulis.","Zihuatanejo ","",
52,1577492879408517121,"https://twitter.com/Gladyzkhun/statuses/1577492879408517121","https://twitter.com/Gladyzkhun/statuses/1577492879408517121","Gladyzkhun","@043089__ Iya skrg peraturan baru karena mulai diterapin tarif integrasi antara tj-mrt-lrt sama angkot jaklingko","@043089__ Iya skrg peraturan baru karena mulai diterapin tarif integrasi antara tj-mrt-lrt sama angkot jaklingko","2022-10-04 22:56:25","Twitter for Android",1,0,"in","","reply","043089__",4001409389,1577489798876782593,"",0,0,327446220,"https://pbs.twimg.com/profile_images/1510825041973628929/UY0Mkryg_normal.jpg",188483,193,10071,"2011-07-01 11:43:43","This account may not be what you expected would update consistently about 2PM & JUNHO. I just spam a lot & mostly tweet in Bahasa Indonesia  🇲🇨","Jakarta, Indonesia","",
53,1577491682710663168,"https://twitter.com/LeonardEricLie/statuses/1577491682710663168","https://twitter.com/LeonardEricLie/statuses/1577491682710663168","LeonardEricLie","TBH sistem tertutup kayak KAIC itu jauh lebih gampang daripada sistem terbuka ala bus kota begini.  Daripada begini, kalo pengen gampang di sisi provider &amp; customer dibikin monthly pass sama daily pass atau pastikan semua alat tap bisa baca barcode aplikasi jaklingko","TBH sistem tertutup kayak KAIC itu jauh lebih gampang daripada sistem terbuka ala bus kota begini.  Daripada begini, kalo pengen gampang di sisi provider &amp; customer dibikin monthly pass sama daily pass atau pastikan semua alat tap bisa baca barcode aplikasi jaklingko","2022-10-04 22:51:40","Twitter for Android",0,0,"in","","reply","LeonardEricLie",1054721107423506432,1577490947956707328,"",0,0,1054721107423506432,"https://pbs.twimg.com/profile_images/1577115191652720640/D5DUs_gS_normal.jpg",77507,53,324,"2018-10-23 09:08:02","","","",
54,1577490847989665793,"https://twitter.com/BisKota_/statuses/1577490847989665793","https://twitter.com/BisKota_/statuses/1577490847989665793","BisKota_","RT @EryAnneMariey: @BisKota_ @PT_Transjakarta ga mau naik Tije dulu kekantor, mendingan sementara naik Jaklingko biar pun muter muter darip…","@BisKota_ @PT_Transjakarta ga mau naik Tije dulu kekantor, mendingan sementara naik Jaklingko biar pun muter muter daripada emosi udah antri terus saldo kepotong ga jelas, kemarin kepotong dua kali, tap ini sumber waras 3500 tap out halte Kota kena lagi 3500","2022-10-04 22:48:21","Twitter for Android",0,2,"in","","retweet","",0,0,"EryAnneMariey",1128988584147505152,1577487883296210944,1619443765,"https://pbs.twimg.com/profile_images/1330543140105805825/bUlc4FwA_normal.jpg",157045,774,23849,"2013-07-25 00:37:47","transport public user & enthusiast  email : biskota.jakarta@gmail.com telpon/WA bisa DM terlebih dahulu","Jabodetabek","",
